contest_number,draw_date,agent,contest_rank,ticket_index,main_draw,auxiliary_draw,main_hits,auxiliary_hits,roi_alpha_vs_house_pp,win_rate_vs_house_pct,crowd_escape_score,momentum_score,commitment_sha256,score_status,evaluation_scope
4,2026-07-31,uniform_random,7,5,6 14 15 19 38,1 5,0,1,0.0,0.0,90.04555058606147,83.33333333333334,0019ec72efd4543a20ccbd9af5b521cd795ad91215bb83d059721a210d75a160,observed,observed_history_forward_replay
4,2026-07-31,uniform_random,7,6,2 19 29 46 50,4 12,0,1,0.0,0.0,98.88309447581358,85.9090909090909,9f701493ff2b4a6bc7418a4343fc3e1f32826ff06b3e73a85e80aecbaf2372b8,observed,observed_history_forward_replay
4,2026-07-31,uniform_random,7,7,4 7 9 21 36,1 12,0,0,0.0,0.0,63.25168331237291,82.27272727272727,4d5ea571f248cf1d8c8f10fa70d6eec0c3fe31c54135a872235d4c8ef1f37e45,observed,observed_history_forward_replay
4,2026-07-31,uniform_random,7,8,4 7 11 24 28,6 8,1,0,0.0,0.0,0.0,80.0,68fb7a470d5eabcf51a4b1f48729a9837e37cbb921d1d33d8fe36e8f6c2ec178,observed,observed_history_forward_replay
4,2026-07-31,uniform_random,7,9,1 2 18 26 31,7 8,1,0,0.0,0.0,70.12548453765434,79.39393939393939,8c8edd605ebfb28841e919738e8b7c3d303d69f40ba88de41655022e55121bc0,observed,observed_history_forward_replay
4,2026-07-31,uniform_random,7,10,6 15 25 31 41,6 10,2,0,0.0,0.0,95.52730747712012,81.66666666666667,948643b3398f128f64a8ada1bead660895019fab5906c16091017d2b7cd9d072,observed,observed_history_forward_replay
4,2026-07-31,uniform_random,7,11,8 17 24 43 46,1 6,1,0,0.0,0.0,98.73786365963069,83.93939393939395,06eedc9822415ee96f83604e811ab727ee5151caa0615c5b482b451b681c5159,observed,observed_history_forward_replay
4,2026-07-31,uniform_random,7,12,9 11 35 38 39,2 10,0,0,0.0,0.0,98.88533324736663,82.12121212121212,acf695c1bf48010012a8927dd67c12453d1d415341d7da62ba5bb4f289bbb812,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,1,1 15 16 27 44,1 11,0,0,3.560268069585737,100.0,94.38585652513305,85.30303030303031,dbe7ce591a63654e025ffdfd98323d4abafa8ab20e48499e2703b92e334d0037,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,2,3 22 32 35 38,1 8,0,0,3.560268069585737,100.0,99.18283080691143,77.87878787878788,7e8850cb3eb284c2ecb6a0dea0a2ba62a41d7f87518a26df62391aa4db81d946,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,3,4 7 18 27 44,6 11,0,0,3.560268069585737,100.0,87.64775411979902,82.87878787878788,151504d5ddc0a7efbbd6c36de82ea84964eb246b61eeb658aa879da8ee3fb4c0,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,4,14 16 23 24 48,5 10,1,1,3.560268069585737,100.0,95.68939531811404,87.57575757575758,e89052c4f75b43646619de24c03fb143b8df15deb6757f7e096aa6e9ab3717e8,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,5,2 9 15 17 49,1 10,0,0,3.560268069585737,100.0,86.05853120715895,85.60606060606061,01c748cecb59212208baf0dbac115af0cc767393dac5be8585b75cd70d48d410,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,6,4 12 21 40 49,2 7,0,0,3.560268069585737,100.0,95.1973245760645,81.06060606060606,329cec2152c5e9c57f3e14e4923fb17de362586bab5cfd3a82d481d5dfbfced2,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,7,2 15 28 35 36,4 7,0,1,3.560268069585737,100.0,96.01203226988078,83.63636363636363,dea4bd72f4b73f3b92659e51ae6d09225470eb590105bc964f625023a3099cca,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,8,5 6 17 33 34,3 6,0,0,3.560268069585737,100.0,96.59361582547218,85.0,a8aa860d5f00dd8b246ecec0ef57170218a76b1be8b170620c25bf3a432be7b5,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,9,5 13 41 44 49,2 7,0,0,3.560268069585737,100.0,99.41768990426148,86.36363636363636,76d78dfe59a01405b5d373ecfa39a1fe3ea380125fc755a8cfc880442589c22c,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,10,2 10 16 37 40,1 7,1,0,3.560268069585737,100.0,97.07326522273897,85.0,66dea69e7833923351b146fdfa77b9bca3f9b5702fcff4ff110690165ac19f42,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,11,1 22 24 33 42,3 4,1,1,3.560268069585737,100.0,97.5769608312021,78.33333333333334,79730e133ef8a8c2c4a907d0b8d4312e25412e983508a1d83c7c3b78428f151f,observed,observed_history_forward_replay
4,2026-07-31,frequency,3,12,2 12 34 45 46,2 7,1,0,3.560268069585737,100.0,99.33673381011991,86.96969696969697,a8a72e7156c14fff1269386283b928a24ccf2f12d2734c10ce2188597401f669,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,1,39 41 47 48 50,1 11,0,0,6.286080889756263,100.0,99.99918367721152,83.33333333333334,905184bc1c7d7a41aa44a2ab2094c164daffb0cb8bdb9cacff31d5df951539fd,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,2,32 45 46 47 50,10 11,1,0,6.286080889756263,100.0,99.99809136674719,82.57575757575758,2e0466306a6ae445fff91d0d64566ae9654699e939aae205f5808416790c839a,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,3,33 39 44 47 50,4 9,0,1,6.286080889756263,100.0,99.99641659380652,82.42424242424242,75429363eaed6f974dc3cec5617d37e4bb3d66d6e95e8ff5f6a545d0b4b6530d,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,4,33 41 44 46 47,9 11,0,0,6.286080889756263,100.0,99.99590463046147,83.03030303030303,db0df5f11a59d903cfcd24f613572d769cac5bb1f627f78fad092ebc3f52cbdc,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,5,32 33 47 48 50,5 8,0,1,6.286080889756263,100.0,99.99564278676316,81.21212121212122,d04503e0883805261825e73d97ac82b68a5b3173ab24cb47d627859b2861ec68,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,6,32 40 43 44 50,2 8,0,0,6.286080889756263,100.0,99.99537695559734,80.15151515151516,2e0d095978fbac23070791253416ecff65b0038169cc2415cb2d9a05cb761de3,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,7,33 36 41 48 50,7 9,0,0,6.286080889756263,100.0,99.99510707624118,80.15151515151516,b054a498af29561399528880960dfc6ad88a7f6abd60074600e013d2502e5010,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,8,32 34 45 47 48,2 9,1,0,6.286080889756263,100.0,99.99455492542879,86.66666666666666,61181567d233f47cfb1ef7eed3d3d96d9d76c4862c1727a276f3f472967f8a1e,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,9,36 37 39 45 46,2 11,1,0,6.286080889756263,100.0,99.99369476578082,84.3939393939394,550afd5b0435952b4893f496ecf97c0b8c319f501303c5fb26ed093d3db91656,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,10,33 37 41 45 47,2 12,1,0,6.286080889756263,100.0,99.99369476578082,83.18181818181817,110e862837271d5e30e75b7a667c98c73a24f99f1418c766fdca651308e7cf43,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,11,36 37 38 43 48,2 10,0,0,6.286080889756263,100.0,99.99339926932086,81.51515151515152,38910844827d56cab56217121e1f5813e72d34667825c74459ba6de4406db71a,observed,observed_history_forward_replay
4,2026-07-31,unpopularity,1,12,32 34 43 45 48,11 12,1,0,6.286080889756263,100.0,99.99339926932086,85.60606060606061,716e0de53836e17d17608ecf9dc9471646de75b7421f3ed163b5cee3a260df7c,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,1,8 23 29 39 42,1 2,0,0,2.610299078417744,100.0,98.18503964057423,91.06060606060605,ffdc1da2743e8f1af1fbacf24954a849dee4edc20eafdaa20922480425cf3773,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,2,10 30 32 34 48,1 2,1,0,2.610299078417744,100.0,99.62797848515869,86.96969696969697,fbfccba01540ee00cc96924281f0cd95c9d9837811700ab0856051a0a6ac8e3c,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,3,15 37 40 44 48,1 2,0,0,2.610299078417744,100.0,99.9458660748,85.45454545454545,cf9f6e52d0c5db816e8d6af5b1ee88fc904effb0d97623109e11051970a879fc,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,4,6 9 15 23 34,1 2,0,0,2.610299078417744,100.0,89.9797948441622,86.36363636363636,031791efa6e76940da77fca5cd70c2d7db86de6a396190634ea21cabcd050ede,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,5,3 9 20 34 40,1 2,0,0,2.610299078417744,100.0,97.11736272989765,83.03030303030303,c5dc3d17db7afd8b64a7abdf66a769145fbd7be969d7b54021969e686638f4d4,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,6,8 23 29 32 49,1 2,0,0,2.610299078417744,100.0,98.18503964057423,86.66666666666666,f6173cac2f1bd601eaff31412c0de80b5d21dd4494573a1ec69c8acb92899bb0,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,7,1 3 12 17 27,1 2,0,0,2.610299078417744,100.0,45.08846908396082,85.30303030303031,3882499ad5bab0a7ee5fd67375ca3acbb7534e8faab4b0a799abe76f4650a2c6,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,8,29 37 43 44 48,1 2,0,0,2.610299078417744,100.0,99.96109965627004,87.72727272727273,d6bb2d61f5eb818011f1e8953b54276466111faad8e16f465b8fdadf9ce43046,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,9,4 17 20 30 41,1 2,0,0,2.610299078417744,100.0,95.10151356097148,83.63636363636363,5abe2dad67866af3afd362ce4a4c85b068f0e8120f9a0cd6ac3d6a415f4d7623,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,10,3 9 20 35 42,1 2,0,0,2.610299078417744,100.0,93.78650974133048,88.63636363636364,10ceebab4c1bd27b595f1ef8e5ef8b87fef4e1d20e7ffb092600abc170084239,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,11,8 23 29 31 44,1 2,1,0,2.610299078417744,100.0,96.54369397319947,88.48484848484847,7e5e7091e21f730a9fbd3b991c4bdde5a5ecdefa6542e959ee31b72745b599ec,observed,observed_history_forward_replay
4,2026-07-31,gingerm,4,12,7 10 13 23 47,1 2,1,0,2.610299078417744,100.0,87.64775411979903,89.0909090909091,456f5a74b43f89350357f685d52b06c094e1fc3a235ed5ce2553744acc888a3c,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,1,6 18 25 37 49,3 8,1,0,4.833709886016868,100.0,98.01151919094184,80.30303030303031,61cb1f86a10ea38b1ac6294e6c21f731323b048f07576f3dc471098f665ba30d,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,2,4 15 23 34 42,7 12,0,0,4.833709886016868,100.0,97.42514236628068,89.0909090909091,5c00453ce0aa9b8db67719057491d55fe788580dcd897777e26e2b905f4f8cf5,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,3,1 8 20 32 39,4 11,0,1,4.833709886016868,100.0,96.8424977734412,83.18181818181817,7320df08782c5dabfb0aa60692b96b89facda842b293b8df3f58489e47e03589,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,4,5 17 24 36 48,3 7,1,0,4.833709886016868,100.0,98.57396744088008,85.75757575757576,4dd48558bf4f5eb00d350ec70dfe276ab902f7bbb349f0dc664722d7e4f6f1ba,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,5,2 14 22 33 41,7 11,0,0,4.833709886016868,100.0,97.17949203004108,77.57575757575758,1a5b520f76616c57c5db340b1e92688ac54f8147d1fc4eefad45a1f2497a8268,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,6,7 19 31 38 50,3 11,1,0,4.833709886016868,100.0,98.29227991021494,82.12121212121211,2326213ba6ee87872894abdcff1221a35f0408ba2c531130e4d71a48794dfb03,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,7,4 16 23 35 47,3 7,0,0,4.833709886016868,100.0,97.68495087897732,85.30303030303031,d188450c2ec616642a23967e182d7cf33c7909cd7f4f8d1f9ea6d48b60c374de,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,8,1 13 21 32 40,7 11,0,0,4.833709886016868,100.0,96.95706304167261,82.27272727272727,b2e6e912d5a42ec65ef42d19c2c763016b532d8d97fad8654bf0bd6a30bb32d4,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,9,3 15 22 34 46,2 7,0,0,4.833709886016868,100.0,98.33916552846708,79.24242424242424,18dab5b2e3415db852dcc00e52f7ad9c5f5807542b1653f80b5f98513e962a5e,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,10,12 19 31 39 50,6 11,1,0,4.833709886016868,100.0,98.96534015985154,83.63636363636363,f152ce5fec956d359c53422c5765b5bc43d7ad985b5e0d094cb737564b862008,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,11,2 14 21 33 45,2 7,1,0,4.833709886016868,100.0,95.95110231916854,85.60606060606061,ef65db9f3e870b3c6c1013b413176d20ca79fbf0033a43a583891f317c330285,observed,observed_history_forward_replay
4,2026-07-31,spectral_contrarian,2,12,11 18 30 38 49,6 11,0,0,4.833709886016868,100.0,98.31809219706147,75.75757575757575,848cabe0cdc12fdeaef8c1ee841b3e787d9509415fc679fe2874ed4571f61406,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,1,38 46 47 48 50,4 9,0,1,2.062164862472793,50.0,100.0,81.81818181818181,c5b45c39b67a541e6174a704aeaedcc9265d97a5bcf223cfee8f2c2da20b205b,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,2,32 37 39 43 45,8 11,1,0,2.062164862472793,50.0,99.99152935638479,84.24242424242424,e4252c27f0db9b248e3baa5d82ebe587a844ed6f8b9688cd662ffcca1e69a815,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,3,31 36 40 41 42,5 10,1,1,2.062164862472793,50.0,99.92099240930135,81.96969696969697,b210430d8568b7d3748c29fe3de2a876db90ae454a3202a724fb6ebe969337c0,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,4,13 16 34 44 49,1 7,0,0,2.062164862472793,50.0,99.61275590777744,87.57575757575758,e215be1b093fa86af121a5f8796dd4384ca0a3669b7691d0519c63c86d8289d4,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,5,18 21 26 27 35,2 6,0,0,2.062164862472793,50.0,93.72065087769244,85.60606060606061,2e45b0abf128b86ee03c58c7db4eb94651136d46b5642107de712859465e0510,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,6,6 19 23 33 46,3 12,0,0,2.062164862472793,50.0,98.50721400462113,84.84848484848484,689e2e442bc65771b12e701957979ccc8b9a95813971f30d2637fc160a904274,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,7,5 15 24 25 30,8 9,2,0,2.062164862472793,50.0,84.47048517054341,82.57575757575758,6aab23deafdce95cdb2608cfcf85c69458f936c85bbde065e9b7ad0a7831d871,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,8,8 10 17 20 29,5 12,1,1,2.062164862472793,50.0,72.7164939972474,90.15151515151516,521eca46df165a942193a9c88081254ce568c65b1f3e35d9e5bb9143d3c2cce1,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,9,3 9 10 14 22,1 2,1,0,2.062164862472793,50.0,15.097801113726494,80.15151515151516,3cee1a28eeec16d10872fa4dd2a93b2ff251785fb59c3051dd6c29418ff8e411,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,10,2 11 28 39 46,4 6,0,1,2.062164862472793,50.0,96.80258272848226,82.27272727272727,4a2a5fa2fb6d8998fc53143afec482a20229d0f578bb6e6c031edfeba66ba038,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,11,4 12 20 33 48,3 11,0,0,2.062164862472793,50.0,97.56088967030462,82.87878787878788,20deb3aa36539d767e8c059079530b3ef08fca8cc7e102b589a6ac41996b52e9,observed,observed_history_forward_replay
4,2026-07-31,parallax,5,12,1 36 38 39 44,7 10,0,0,2.062164862472793,50.0,99.8736651685567,81.51515151515152,8b9afedc985e4a2024bbbc3b4cce0e751a7b0225a015896f6de93338bd707627,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,1,38 46 47 48 50,4 9,0,1,2.062164862472793,50.0,100.0,81.81818181818181,aa2e28438a654084d79549b5ffaaac3f0a9bf6b578c296915ae7426819f5b80f,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,2,32 37 39 43 45,8 11,1,0,2.062164862472793,50.0,99.99152935638479,84.24242424242424,da6a35b1c84ec9ee4aa17d11a122ab24aa0b49f99f76ce4d04a17f1ddd50ebca,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,3,31 36 40 41 42,5 10,1,1,2.062164862472793,50.0,99.92099240930135,81.96969696969697,fc18e3110192e064d2e990c502333e3fe3486b56edb039e47d91f2c05c73e86d,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,4,13 16 34 44 49,1 7,0,0,2.062164862472793,50.0,99.61275590777744,87.57575757575758,0432eabb2dbb8388dd8b6491cc9d169aafcc6c07c5e86c8b4f139c2e80affc40,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,5,18 21 26 27 35,2 6,0,0,2.062164862472793,50.0,93.72065087769244,85.60606060606061,1c69e1be7abe4116f1b7f894b314697c9502a0bdbda7251d7b5ed252a646e7bc,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,6,6 19 23 33 46,3 12,0,0,2.062164862472793,50.0,98.50721400462113,84.84848484848484,b90626267e6a82498e04de2e136415988f5a547ce520cdafe5715a4257d73599,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,7,5 15 24 25 30,8 9,2,0,2.062164862472793,50.0,84.47048517054341,82.57575757575758,edb15a5c919382844bb2c3c2206d5830b719e6972028e5d2878f46daee969f17,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,8,8 10 17 20 29,5 12,1,1,2.062164862472793,50.0,72.7164939972474,90.15151515151516,860acaa6eac996eae039f92984d29dbc0adc298d6e2ae371692e9c97826bdfb1,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,9,3 9 10 14 22,1 2,1,0,2.062164862472793,50.0,15.097801113726494,80.15151515151516,5aea435182d757fc9efd9de983f12ed55b0dd12e862b4bb620a7d4ba13645bf3,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,10,2 11 28 39 46,4 6,0,1,2.062164862472793,50.0,96.80258272848226,82.27272727272727,fed6ef33f389bdae7056e4324e51662e8b21ad2296cfd671cf1772842dae1dcf,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,11,4 12 20 33 48,3 11,0,0,2.062164862472793,50.0,97.56088967030462,82.87878787878788,a31d84cdd705d0e5e4a169abde1759934189206867b2b4ff43b0889feaad247d,observed,observed_history_forward_replay
4,2026-07-31,coordinated_aggregation,6,12,1 36 38 39 44,7 10,0,0,2.062164862472793,50.0,99.8736651685567,81.51515151515152,31a92fe0cd556b1973557e8f55b2a9c702f6610eb675033c6247568151da1f15,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,1,17 19 28 46 50,5 9,2,0,0.0,0.0,98.63574407878247,85.30303030303031,152417005848b3f6f0b517a4eeda8ae3915fc2c7b3b4f34291e5e6b9703f730f,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,2,7 13 40 44 47,6 8,0,0,0.0,0.0,99.16577822806273,84.24242424242424,0cc6c1ac6d9a54f5a8202a9775b91fcbc8b6070790108645bec59cab7f6d6511,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,3,2 4 10 16 30,4 12,1,1,0.0,0.0,24.76997145326353,83.63636363636363,ad54d8d5a73b4748a0c7794e3c9f52ef2d9685171ff895635815848467508cac,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,4,3 11 15 28 38,5 9,0,0,0.0,0.0,81.18770266474175,79.39393939393939,065a3f598d87e1f5e34d31e74f8384d06349249bd9705bc989aaf3871bc7afd0,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,5,3 4 7 29 42,11 12,0,1,0.0,0.0,54.02066983044944,86.66666666666666,22d922deef638578937beb1c90edaea7ef5ee1bf2c330e0e94219de3823fd8a0,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,6,2 15 17 29 41,4 11,0,0,0.0,0.0,92.1923572955928,87.57575757575758,8cef0edc5f49ca22e8ffbe35983d28f98bc237022171682d1a7caaadec43033e,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,7,3 15 26 27 35,1 4,0,1,0.0,0.0,88.62843171363514,86.36363636363636,528fbacc7bb15fea1842f0958effa6e7f2b4b3722a0a02d85720ca96dd1b6a0a,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,8,10 14 22 32 37,3 10,0,0,0.0,0.0,96.19540987711768,81.81818181818181,f5107e8b631ae1338e1b3a861d7e1443437d35dc3e40b1bf07b0cb83d21b75b8,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,9,1 3 18 22 48,2 7,0,0,0.0,0.0,86.882588612461,74.69696969696969,4db940137d5e14650463799b856dbea2fb5ff621549771c11d53ba7e984d73a3,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,10,1 8 14 32 48,4 10,0,0,0.0,0.0,93.60127801275094,83.48484848484847,726e8512551900fdd84acf808d9f1503fb2c3a9863e05002918365535409d32d,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,11,7 12 23 27 41,5 7,0,0,0.0,0.0,85.00758558097,87.87878787878789,20333bb52dbb4a68fa56bac05e3a44c481023626ee04516f20fbda51d5c8b4e1,observed,observed_history_forward_replay
5,2026-08-04,uniform_random,6,12,12 23 33 35 48,9 12,0,1,0.0,0.0,99.16577822806273,87.27272727272727,0700ecf1928cbde31d0ab3e1ee29b5d0145a2c061c112154b92a060a5a21d903,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,1,20 29 38 43 50,2 10,1,0,3.308926441065585,100.0,99.75713009250876,81.96969696969697,db177100126242fc80742d6c4c808daef3e6c348c265ca85cb9d84a618da1085,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,2,12 17 27 47 48,1 4,0,1,3.308926441065585,100.0,98.5398219049236,88.18181818181819,1fe99329b5ef9e48fd64d16eb36b3db74994a62ffa387b6b753f2de0f273edf1,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,3,11 16 41 48 50,2 4,1,0,3.308926441065585,100.0,99.56573230734213,81.51515151515152,c794120d38982dc46fc9ea1886d84593247140f5f8309010149abe728441993d,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,4,3 23 39 41 43,6 12,0,1,3.308926441065585,100.0,99.43284035497084,84.09090909090911,552b555b11337c4a00d5e2afeb91e6937ef43c4cfd85b5f2919216cf1ff98a00,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,5,2 6 15 16 33,4 10,0,0,3.308926441065585,100.0,82.24622705867024,81.66666666666667,2206bedd21dd1e199cc59a9038424b3ff61134fc2abaca5183208bef3f1f45da,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,6,3 4 16 28 49,4 6,0,0,3.308926441065585,100.0,73.82782676926402,80.45454545454544,f504269b55bf96c9714aefa883e2520d0231f511aba032bdda836a93fc4a607f,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,7,8 20 28 40 43,6 9,0,0,3.308926441065585,100.0,97.35874523034292,80.15151515151516,0c078d8788635dff4c2322f42b16841f96faeb296f9358a36008d133de2881fe,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,8,1 6 34 44 46,9 10,2,0,3.308926441065585,100.0,98.94151385437895,84.54545454545455,d7c75d4f1045a6fb9d0635ea164422a64176175322733217991fb0ffcc5cf02e,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,9,4 12 22 27 44,1 5,0,1,3.308926441065585,100.0,89.85910498065243,80.45454545454544,c689f4a055214b81d2f6d4f6407cb351c198f2a736e8fb6258adbf2b98b392d4,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,10,4 24 30 39 49,9 10,1,0,3.308926441065585,100.0,97.6258474907201,80.75757575757576,13f18da5be51c47e337a673aef5e0b5f86311ff7f385eadf6b01a3bc8965245b,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,11,20 34 38 41 43,7 11,1,0,3.308926441065585,100.0,99.91221402520488,83.03030303030303,413c3a3202b6e656496d0ed81b23dfea4650930838a92a6c752fff3ecb43f645,observed,observed_history_forward_replay
5,2026-08-04,frequency,3,12,29 32 36 42 45,1 10,0,1,3.308926441065585,100.0,99.87694623214044,87.72727272727273,63056a5eaeee62a0b8f79d6b649efea79ec2db758ef84bfa412c24556a2f203f,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,1,37 44 46 47 50,2 9,2,0,5.36599268783029,100.0,99.99940601810093,84.69696969696969,db1a0e872ebfc5b68eefe36a83baa18963160d649f545c2b8ece920d89d83816,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,2,38 44 46 47 48,2 12,1,1,5.36599268783029,100.0,99.99910222600586,85.0,9967e669fb75b50ca978234f481ade022183e63c951c25f5bae96a2b0d3cff8b,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,3,36 43 44 46 50,6 10,2,0,5.36599268783029,100.0,99.99784008498044,81.06060606060606,284ae8bcd4334cd2f2a60b0ef43bbc90754d2c8744b0d641b0848d1286d5f253,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,4,37 43 44 45 48,2 5,0,0,5.36599268783029,100.0,99.99717981797255,87.42424242424242,94e93edabdae3a6a150d2d0cee3214a0acc12263b5c35f6da6c81099c2180c97,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,5,33 43 45 46 47,1 10,1,1,5.36599268783029,100.0,99.99615123117283,80.90909090909089,d867760d3b944ed4c1c5322311bc0b7015bd36a3073146349c457ab10dde98b0,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,6,41 45 46 48 50,10 12,2,1,5.36599268783029,100.0,99.99566955314504,84.54545454545455,1b75503ae7efb0c646aaed09999dec77b34c6633cc3dbd7bf249dd0469b3f3d6,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,7,38 39 41 44 50,5 8,1,0,5.36599268783029,100.0,99.99543913533955,83.18181818181817,832503776255d491f443ab89e2b239adabcb9abe614d802cf77c77f6a0a473bf,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,8,36 39 41 46 50,1 12,2,2,5.36599268783029,100.0,99.99543913533955,80.90909090909092,dd8160f2c71322d6affa4a0344c727c2b8ee48d193ebcdba730a02c0c70b95b3,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,9,33 38 43 47 50,3 11,1,0,5.36599268783029,100.0,99.99507493386233,77.27272727272727,a1d9644e4e1faeef9665f6f00924d849c793aff918a08d310748ccb49eb16a03,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,10,36 38 39 48 50,4 10,1,0,5.36599268783029,100.0,99.99507493386233,81.21212121212122,12e7206a986f5bbac1e81eeecc3662a9fa914335eb772d28fdfe863ca4cb3fbc,observed,observed_history_forward_replay
5,2026-08-04,unpopularity,1,11,38 39 40 46 48,8 10,1,0,5.36599268783029,100.0,99.99507493386233,81.66666666666667,b519f127ad56061609417b8cb5ea6c8e80e479a7bcd0cf91b1ea86c111998f9c,observed,observed_history_forward_replay
