contest_number,draw_date,agent,contest_rank,ticket_index,main_draw,auxiliary_draw,main_hits,auxiliary_hits,roi_alpha_vs_house_pp,win_rate_vs_house_pct,crowd_escape_score,momentum_score,commitment_sha256,score_status,evaluation_scope
3,2025-09-24,coordinated_aggregation,5,8,6 7 16 25 26,2 9,0,0,0.04208192435979363,66.66666666666666,42.200852410963996,60.0,208f8b305d3ee7afb3a18fff6117fbc0566acc225a91ab7bb3361b4b2acf1ee0,observed,synthetic_forward_replay
3,2025-09-24,coordinated_aggregation,5,9,3 14 15 31 33,5 11,1,0,0.04208192435979363,66.66666666666666,87.54620468812801,51.42857142857142,509827598f1205bd70be2ee87a407ff97e1c59135feeb3875033f28cfb3be020,observed,synthetic_forward_replay
3,2025-09-24,coordinated_aggregation,5,10,11 13 35 43 44,3 12,0,0,0.04208192435979363,66.66666666666666,99.15165379596786,57.14285714285714,8c190964583ecdce2997b5319b5344e676cef8a3befda7e7a4fd177c7f8b39b9,observed,synthetic_forward_replay
3,2025-09-24,coordinated_aggregation,5,11,4 5 20 39 46,7 10,0,2,0.04208192435979363,66.66666666666666,96.60745129778778,62.857142857142854,25e2d49e4bbceda97eeaa6748bd1f810fae9dc79df035e89b613746a5ed5bff6,observed,synthetic_forward_replay
3,2025-09-24,coordinated_aggregation,5,12,25 45 47 49 50,1 4,1,0,0.04208192435979363,66.66666666666666,99.93557066064056,65.71428571428571,69792efb619f5ce1385e43ee8d7d005682344837c66f1685ee932a40313cfa60,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,1,13 24 39 48 50,4 9,0,1,0.0,0.0,99.85588710194575,65.71428571428571,fb6b6a4d6391e6703d68a91d3b5b284a46b98858952d5dcb777cb0c149bbafb5,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,2,3 17 37 46 47,5 9,1,1,0.0,0.0,99.70014124093524,51.42857142857142,184a6136f00a95ff614998098d865e8914555634a559cf672386ee2755354997,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,3,8 27 40 41 47,1 8,1,0,0.0,0.0,99.75537187148235,42.857142857142854,4dd1657b11556b78657afe1977dd9b237cbe035c1703b8cdf2ef3201810dd1ab,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,4,2 3 5 39 48,7 11,0,0,0.0,0.0,96.49462150497344,54.28571428571429,27b73980416d455d523953f74bece05b4985ad41bdbf14e8a4e15dbcad88c9f4,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,5,3 5 8 16 40,7 8,0,0,0.0,0.0,86.67422477040323,51.42857142857142,492d7c9908b94c9ccd657a2441b22cda474f1d7dcd591db366bd93c95133a42e,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,6,6 12 13 48 49,1 11,0,0,0.0,0.0,97.65238579954962,51.42857142857142,bfa9a7e51a01c5c71720b2ecdc0011cf293023350ebf70c9677f4008507be1de,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,7,3 13 18 29 36,1 9,1,1,0.0,0.0,95.48565884329496,68.57142857142857,ae9e52b67a8db1b1bc7b01d457041b32c20107380bf33454a07429f1efa778ea,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,8,4 26 27 29 40,1 7,1,0,0.0,0.0,97.00153508036658,68.57142857142857,979cdc30caa1446f8790427d75bce7a903f0ac2fa57d837853337aa4acaad55e,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,9,12 15 27 32 36,1 4,1,0,0.0,0.0,98.78064913160901,62.857142857142854,a67669cf694e35b23c439063a16c3499b0ff9eac384ec25f7711f92566b93c3e,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,10,2 4 7 35 50,4 9,1,1,0.0,0.0,92.21932863182141,60.0,964ecb995bd802c03e32e839ed725a2d291b8587083b9864a3494ba2c49e5184,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,11,3 17 23 35 37,1 8,0,0,0.0,0.0,97.96034757528638,57.14285714285714,c8e8d8785f333638cce1329ea06615e86496713abe82ffe3590ca6d37875210b,observed,synthetic_forward_replay
4,2025-10-01,uniform_random,3,12,18 27 32 34 47,6 10,1,1,0.0,0.0,99.81379194781017,48.57142857142856,95fc4e304ce9d246e960b8b58c54f505594e4bdcbbe68e9f712cb56e61f5685a,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,1,16 25 30 42 49,9 10,0,1,-0.11806989578020399,50.0,98.93057839987162,60.0,2e4fc4343e9f13be11a392e862f2f19b65772ff520ab2933899bc77889e7b1a2,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,2,14 15 20 41 48,10 12,0,0,-0.11806989578020399,50.0,98.97572876181066,54.28571428571429,f56b661c7885eb5b5affccc407b25cfe192a8b3d86036dc721c3e100757172f0,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,3,3 31 34 37 42,9 12,0,1,-0.11806989578020399,50.0,99.52378692318746,48.57142857142856,fd6b0a824d52415cd531a0311997f497594dcd73f9c64797e549745dde9eb3f6,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,4,5 18 45 48 50,5 12,0,0,-0.11806989578020399,50.0,99.76664869080454,60.0,3315561cbde6991daa8b1b06ddf990915914626b775843c6813bea90e6e6908c,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,5,15 33 36 38 50,1 3,1,0,-0.11806989578020399,50.0,99.94876471570862,60.0,264a7f30d6a58cf5cf3242683aa432563d92bde6c411b2c73f6dc8171ae73b42,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,6,3 4 14 16 47,2 8,2,0,-0.11806989578020399,50.0,88.09162165702222,48.57142857142856,d89ec41157863b6a0dc51d8c7c00ee248e0c57dbff14a27a84f78287a54638d7,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,7,4 13 24 28 29,8 12,1,0,-0.11806989578020399,50.0,82.09706139994282,74.28571428571429,bbf0417ceadb0c1e27e77eb1a566e2c344f30aa458cfa3493ca69c2c5892e9fc,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,8,1 4 19 24 29,2 6,2,1,-0.11806989578020399,50.0,77.04631829689315,74.28571428571428,5ebea7c8da2b559ff4dc93af30dd3fbd9a0d97b1af5c3db184a6245477612a03,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,9,21 25 26 37 47,1 2,1,0,-0.11806989578020399,50.0,99.22201583505853,60.0,938f496203cbb16f06d2b1db43aaccfe7af9cba1c7e08adcfb066bb94bb5de1a,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,10,16 26 28 33 46,8 10,0,0,-0.11806989578020399,50.0,99.13410740340527,57.14285714285714,aad3ac12fa8fb9b98ac0e7e75723d40d3dccd007fb73d7f0a55687126ad22485,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,11,26 36 46 47 50,1 2,2,0,-0.11806989578020399,50.0,99.97272005198079,57.14285714285714,9275c4a575804351fc0fb46b470ce66c7a0b10dd867c4f5d5c2e42fb4ed300ba,observed,synthetic_forward_replay
4,2025-10-01,frequency,4,12,15 20 39 40 45,2 4,0,0,-0.11806989578020399,50.0,99.81673153862684,62.857142857142854,0dedaf7f14e64a032ca6f81e41aefedd7d2c7e14bf891b792d8589fadb7893e9,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,1,38 45 46 48 50,5 8,0,0,0.27280088316490314,100.0,99.99954707046396,45.714285714285715,c32e0adf7b785cec13263f5e4ec73bd9a8c19ffc6bad7ab004f96361bb60c660,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,2,33 46 47 48 50,6 7,1,1,0.27280088316490314,100.0,99.99907313200626,51.42857142857142,e164de795f401c6155c95bad7cc45417f140304689923f9a16b9f164b56a87b9,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,3,36 44 45 47 50,8 10,2,0,0.27280088316490314,100.0,99.99874502201975,54.285714285714285,286ba5c38476522f816c1eff3ee291949b2fbff0f484215e36ab546e1aaec0db,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,4,34 43 46 48 50,2 7,0,0,0.27280088316490314,100.0,99.998577210138,51.42857142857142,683ab79f2843b930a7e864ba578229f8ac37b482182271ee2ee4c73c5ae4e55d,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,5,37 39 45 48 50,7 9,0,1,0.27280088316490314,100.0,99.9982338809254,57.14285714285714,d0d7a928ad54206113f7a1291cd927d04ee500aee340f01b807ead7b8b3eea3b,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,6,34 44 45 46 50,7 10,0,0,0.27280088316490314,100.0,99.9982338809254,42.857142857142854,43a51df4f054c0679b6da76c868e944dff3db915f7662ae6d77caee7daeba013,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,7,37 41 44 46 50,5 7,0,0,0.27280088316490314,100.0,99.99805828516911,51.42857142857142,bde91da97636aba070c4b9e6ceba74b772e589ad77ff3427cfcb42f92463d16a,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,8,37 41 43 46 50,4 5,0,0,0.27280088316490314,100.0,99.99788001536578,60.0,5bdb5435ea990702addea96281e65d2c822f9c819c92c70860aed129ffe5f62f,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,9,37 40 43 46 50,5 12,0,0,0.27280088316490314,100.0,99.99769903079387,60.0,dd1bb50daa88227236b2fde21a53d3ddf417a674d36882cfda76c32e38818bf9,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,10,41 45 47 48 50,1 7,1,0,0.27280088316490314,100.0,99.99726101036747,51.42857142857142,a1775f0255532d62390ef69abda59efd991e6362d6dd77903a5f2307cebcecd8,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,11,33 39 43 48 50,2 8,0,0,0.27280088316490314,100.0,99.99713937189267,65.71428571428571,4a6fb484f3b8e06aeab620ac119f4b964628f0c001f87125e8e56862b64181fe,observed,synthetic_forward_replay
4,2025-10-01,unpopularity,1,12,37 39 44 45 48,9 12,0,1,0.27280088316490314,100.0,99.99713937189267,48.57142857142856,1c8e12b67854dc9e2b9d3557e3d295d06027a9c3b97df15217d36eca9c2149a8,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,1,9 18 21 27 49,1 5,0,0,-0.6770228154459157,50.0,93.03353072911496,71.42857142857142,6687535c7efcd987b21fb014c91ef35a1e0ea35042cfb3521aeb85f2465848cd,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,2,9 21 24 25 49,1 5,0,0,-0.6770228154459157,50.0,93.44278067567096,80.0,97fa5c6e3f15158aba0cbb7a03b7d2a2f45db00ed427df119488fd1d4d9e749e,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,3,9 25 27 37 49,1 5,0,0,-0.6770228154459157,50.0,98.7462225300127,80.0,bfdca18864be472eaba61a63cac5e1d06503d0066f2b50755af73f66cc804d12,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,4,5 9 25 49 50,1 5,0,0,-0.6770228154459157,50.0,97.98305429098409,85.71428571428571,34dd219cd96603043ad03ec86d19cfc3a09ec35637f457773ed5addd5a3f21b2,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,5,7 9 24 27 49,1 5,0,0,-0.6770228154459157,50.0,88.9877945976417,82.85714285714285,46e698a1e7188759e4d6a016f1b2581994261025b526b0ac5dd261c7838360bb,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,6,9 22 25 43 49,1 5,0,0,-0.6770228154459157,50.0,98.76517566209633,82.85714285714285,da95e1ea13a6437ca52ba9799648eafa6feb25c3a265892e7754dd909bc5ebeb,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,7,1 5 20 29 43,1 6,0,1,-0.6770228154459157,50.0,93.57956349544209,88.57142857142858,cca82bc9d1b74ae82364292845620c7b56674b3303e9da8737f235b17937911c,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,8,1 5 7 24 29,1 6,0,1,-0.6770228154459157,50.0,43.06447228908369,82.85714285714285,408f90813064384bfd6dfcf22814cb92ac8675aa07c882121289aeaa91a2d28c,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,9,1 9 29 43 49,1 6,0,1,-0.6770228154459157,50.0,97.75688457408822,91.42857142857143,cebff72501ce0035f952de3368ec5cddbd6f471f67794a592193e595dc5153d9,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,10,1 24 27 29 31,1 6,0,1,-0.6770228154459157,50.0,90.34531564650453,80.0,8887d9b1533e0eeff93e4eae01a37cefc1390b1681e9e01d3f0ceaf10b5e4295,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,11,1 3 9 24 29,1 9,0,1,-0.6770228154459157,50.0,62.046236415696356,88.57142857142858,eb13e011fd925289e8c250026f9e168178db38c70b4d6cbd9d2110ad07c910b9,observed,synthetic_forward_replay
4,2025-10-01,gingerm,5,12,1 5 18 29 48,1 10,0,0,-0.6770228154459157,50.0,93.86460386438553,71.42857142857142,2fbadcb2189a79983977758cd571f4367aff161c5b190a8748be2073e4b16e29,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,1,6 18 26 38 48,3 8,0,0,0.1358239901753877,100.0,99.01504676331186,42.857142857142854,f70d0b4456d956f538db7b675a0ae2a677da4f7820f9dde2adad716b57d622c2,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,2,4 15 22 35 42,7 12,1,0,0.1358239901753877,100.0,97.07191002265586,57.14285714285714,5e4e638667bd713efe5d2a2c7e972f4dc7be4464ce3ffa1b219cfd7c81e76727,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,3,1 8 19 33 39,3 11,1,0,0.1358239901753877,100.0,97.61024854063736,51.42857142857142,a5b68d8f28109ad5ed0c8bebd09963d2ea41690719764ca4253d6209e741301d,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,4,6 17 24 37 47,3 8,1,0,0.1358239901753877,100.0,98.93696462376289,51.42857142857142,ee46f7d840ef2a2f5de3a549e26dd20dbd234488c5aeb90b5899f17375d42771,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,5,3 14 21 34 41,7 11,0,0,0.1358239901753877,100.0,96.84129793135777,37.142857142857146,1377c8835d285cdb2b84e6eb040a766bf1130f7db33271fcd49792a9aa6a4d9c,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,6,7 18 32 38 49,3 11,0,0,0.1358239901753877,100.0,99.24698527950396,60.0,0b28e6ddff04146900054ed7b9b7c2dad163506cc6e3ca0f991bf2ed32cb23df,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,7,5 15 23 36 46,2 7,1,0,0.1358239901753877,100.0,98.83513382606533,54.28571428571429,31b3604631841c2ff36513cede16ff838d4a869b5e66bfba673dab5f31582f9d,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,8,2 13 20 34 40,7 11,0,0,0.1358239901753877,100.0,98.5137987065012,48.57142857142856,049927d519607e957d60c7dd3084065d883f0b53d18af5a072bfecbf7a519a53,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,9,6 17 31 38 48,3 11,0,0,0.1358239901753877,100.0,99.07340034681,40.0,ae33441b8472ac5af789680f3e16083454bcc79be38fae0e987f62b0a9a641ac,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,10,3 14 22 35 46,2 7,0,0,0.1358239901753877,100.0,97.15938464474841,45.714285714285715,25594ff5e248bcb771ee641f14656bbb2e79e562f67bf97a5095c998ed2a94bb,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,11,12 19 33 39 50,6 11,1,1,0.1358239901753877,100.0,99.7138663443598,60.0,a0fe8f833d9364f444486d00eeb4ce29e6bb2250dc3a65395b2e222036c32f39,observed,synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,12,5 16 30 37 47,2 11,1,0,0.1358239901753877,100.0,98.99989877490157,51.42857142857142,103e3cafe365e37baa4068b46f2dd446656578a349cfba198b83bf986c383dd3,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,1,40 45 47 48 50,9 10,1,1,-0.7721956427929944,50.0,100.0,51.42857142857142,7137e4e6aebeb48ba6a3cb4acc9c01589362205b7d3da97fa2866e44aa702f85,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,2,36 41 43 44 46,2 12,1,0,-0.7721956427929944,50.0,99.99655375347884,51.42857142857142,a1bae0c461816c7a92bc7ee0f961ff1e1cf0fa827eb655126501623ac581243d,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,3,32 33 34 35 49,1 5,0,0,-0.7721956427929944,50.0,99.96506161353504,54.285714285714285,dc3f17baa10e7e9df20fb04a70fd54f7a6deff37b13710c34b9ea387e4143c70,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,4,16 27 30 37 39,4 8,0,0,-0.7721956427929944,50.0,99.42599315857741,54.28571428571429,407d10f549f3ac59055ef034188e1c17c46f206bca30f0055a1ac27f627502d5,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,5,15 24 38 42 45,3 11,0,0,-0.7721956427929944,50.0,99.74128941305268,54.28571428571429,1f4b566a10159e9e10b622699bb2a8f8e89e08b5a55c06a60868a22ba2aa92c8,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,6,4 6 7 11 23,6 7,2,1,-0.7721956427929944,50.0,0.0,45.714285714285715,918f08205e2c162bd0a56d044a61bde47fadc1658cb3eeb9af97d1c4fc76ecde,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,7,13 18 22 25 31,2 4,0,0,-0.7721956427929944,50.0,92.78638616466284,62.857142857142854,3a9cb6147ca9c640cd8b5ec413154a02544d7472b86cfd0578bc036ef25d9006,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,8,17 21 28 29 39,1 6,0,1,-0.7721956427929944,50.0,95.72570703294076,65.71428571428571,2a5c48cc9919e4314cfe94bfcba99c49ebff1e4ed92298c480e7a8ecd88f9b0e,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,9,5 8 10 20 30,3 7,0,0,-0.7721956427929944,50.0,65.85744698881592,48.57142857142856,969c0ebe596fe7da097e5ee2bb4c0d767180d0747e04365cc725797112ef6631,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,10,1 9 14 19 31,9 11,1,1,-0.7721956427929944,50.0,63.96687226009578,60.0,8fb07319444d2fc164742e9fd7a90f78600915e15e17906d92e85507d924f592,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,11,12 24 26 34 39,5 8,0,0,-0.7721956427929944,50.0,98.99989877490157,57.14285714285714,0b9a6d5f66d08d721b6018191279dda7cb415bdd3e43e226b7c40e94826bd612,observed,synthetic_forward_replay
4,2025-10-01,parallax,6,12,22 36 37 38 48,10 12,1,0,-0.7721956427929944,50.0,99.95652251993322,48.57142857142856,dbd791763544886d375106260dc94326884ffdc30d49f0c4fca0c5690ed8ff6b,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,1,40 45 47 48 50,9 10,1,1,-0.7721956427929944,50.0,100.0,51.42857142857142,5f1c9763f3084922b8f01bff6453980ba1f4127c8475bc033e6a91247bf1c7ea,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,2,36 41 43 44 46,2 12,1,0,-0.7721956427929944,50.0,99.99655375347884,51.42857142857142,b184d8be032386911b70b8c30e715cd59ab9abe6bec844daf60af859456d2b31,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,3,32 33 34 35 49,1 5,0,0,-0.7721956427929944,50.0,99.96506161353504,54.285714285714285,75401bd5ae039fa9326d56e94108138e5e6dd6eadba9d320a6c787f5f579c598,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,4,16 27 30 37 39,4 8,0,0,-0.7721956427929944,50.0,99.42599315857741,54.28571428571429,d01574a1cc7ebd434c87e4f1f7cf4204d90229f7c0c87969e683bcaf7f935b4f,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,5,15 24 38 42 45,3 11,0,0,-0.7721956427929944,50.0,99.74128941305268,54.28571428571429,1ddb3d4b5be7de4033e549f253ed70a78a2f99034214df26352fc5629f79760b,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,6,4 6 7 11 23,6 7,2,1,-0.7721956427929944,50.0,0.0,45.714285714285715,8754cb5d243c088b934945b76e2d41b0cf83287ed004ef884d1fcb7ee3e6c7d2,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,7,13 18 22 25 31,2 4,0,0,-0.7721956427929944,50.0,92.78638616466284,62.857142857142854,414d6e0b32502592b210b983c52123ec1e5874480ba8cde548873adad8d13d2e,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,8,17 21 28 29 39,1 6,0,1,-0.7721956427929944,50.0,95.72570703294076,65.71428571428571,ece7b9c2f3a2556097b741884b91b4f251703ddf5ee68adafc2ff6e08932f0eb,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,9,5 8 10 20 30,3 7,0,0,-0.7721956427929944,50.0,65.85744698881592,48.57142857142856,b32dc7558ba68d2706fec03c8b55f598f640d895fa8c45707888cb4960ef28b1,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,10,1 9 14 19 31,9 11,1,1,-0.7721956427929944,50.0,63.96687226009578,60.0,8d1685346ccc4924b2c7fc178ccc991f4d4b9346122c3c285f767d8914f0ab17,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,11,12 24 26 34 39,5 8,0,0,-0.7721956427929944,50.0,98.99989877490157,57.14285714285714,4149998b0692536982e13bf99608562172f8f9067dfd7e551abe872a0f0c8d71,observed,synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,12,22 36 37 38 48,10 12,1,0,-0.7721956427929944,50.0,99.95652251993322,48.57142857142856,5a61ed7091e267bd13c982c27e8e21fde0331f4f3d78546d0d4dae4772cc6fc7,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,1,12 15 41 42 47,6 8,1,0,0.0,0.0,99.51098248740881,54.28571428571429,93bed30c90f586d532a426944a054f1f46e0a4fdb1aa89c0183bde8db4510cf7,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,2,18 20 33 34 36,4 12,2,1,0.0,0.0,99.7081084254246,60.0,6c675304b79ac127645ee3909151e762f08b9acdfc8ce0cb2aaa10bf4af912d1,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,3,20 21 30 34 43,2 6,0,0,0.0,0.0,98.94609312631017,54.28571428571429,fd7fffa07198b4a018f247a3237e68688e3edae2ce79c909cd901cb7c4cce5d9,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,4,7 10 23 29 50,1 6,0,0,0.0,0.0,91.59306729281207,65.71428571428571,46794a775ff25a2647119a1995a7f4546bd8833fc1df18f31c993061ec0fefc6,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,5,8 10 11 24 44,2 6,0,0,0.0,0.0,89.05490647698211,45.714285714285715,2edcc9d1f337c52febf79283ab58b953721e083357b58647973ede2a644832a1,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,6,11 16 34 38 43,4 11,0,0,0.0,0.0,99.5929771394707,48.57142857142856,5c8889cf59bd21f24866fda23d04953fb4c21c7e4ad6305044f783e9fc7dca90,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,7,9 11 26 31 47,2 5,0,0,0.0,0.0,94.80784049157829,68.57142857142857,894b36af6c9e5dfe26b411571589313a156fcf9987f5e4544947bb2ffb17df56,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,8,10 19 36 39 42,6 7,0,1,0.0,0.0,99.42038511823814,51.42857142857142,a23768b0160c1c233f2e0adbe0a444ca768c49d5c9d99feb9f3b13d67b791419,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,9,21 39 41 47 48,2 7,1,1,0.0,0.0,99.9355602708801,48.57142857142856,0e249abe4fd0821fbb30004a472294c61b92aa5ea0fab09f68cef80f4296c761,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,10,7 22 23 38 45,7 9,0,1,0.0,0.0,98.19582819901147,48.57142857142856,2f0af1c7f5b250550666298f32502b60df513955a3814b3bcd1c0cf7dc1e76ab,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,11,10 22 30 32 35,2 4,0,0,0.0,0.0,98.0234470512648,45.714285714285715,1cd3b7f711f230e01a59a4753b685619756075cd82d921ed7bf933a235bb0aef,observed,synthetic_forward_replay
5,2025-10-08,uniform_random,3,12,10 17 23 32 37,2 10,0,0,0.0,0.0,98.4699769178397,48.57142857142856,5d424cf2998ec02a7acea59dc8d51ea311f7c1d486eed44b7ee8a723fbda6338,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,1,13 32 41 45 49,8 9,0,0,-0.5968094809550073,40.0,99.91468070199686,57.14285714285714,017492bcc897d8ab7222398949436b0b5fab576b5ccd44cea0f6f9c851ce0179,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,2,15 22 31 39 50,10 12,1,1,-0.5968094809550073,40.0,99.39172000690756,65.71428571428571,5331ff976e9b5e00d2817a2452b600f63c48432fe624a82db847b38459e407c5,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,3,5 11 20 24 36,5 6,0,0,-0.5968094809550073,40.0,92.06628778547639,77.14285714285715,5e254ea7abd0c4a03ca07895d694f1a8ce0a0228d0049ce4226dc9126b685af9,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,4,9 11 15 17 25,1 3,1,0,-0.5968094809550073,40.0,72.48154908879663,74.28571428571429,e7c332eac17d768a26b4bbed8c341b83447cc69d6d7bc33d3d5aa2db1480a64d,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,5,4 18 22 24 44,3 8,1,0,-0.5968094809550073,40.0,95.55554619357581,62.857142857142854,bb93850b6bf076b17ead422e9e885ccabe5583fbbec7a88a252502f42bd8af09,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,6,7 10 11 12 23,9 12,0,1,-0.5968094809550073,40.0,0.0,51.42857142857142,700fafc9890f695a6ce6b98900f3c588c9d801fddf17bac98fdd53314f601ad4,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,7,11 12 23 26 42,4 12,0,1,-0.5968094809550073,40.0,90.93221732925446,54.28571428571429,9ebecc2b8d28bf7644bffb8eedfcc7ea4514b04c438cb90e85d5d3e2e6b0951d,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,8,7 25 27 38 45,3 7,0,1,-0.5968094809550073,40.0,98.37814461794494,60.0,81882b5b63051f7666a929c24fccb17366a6a6249eb97e446a707b33a3ac00f3,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,9,11 23 29 35 37,2 9,0,0,-0.5968094809550073,40.0,98.19582819901147,62.857142857142854,1ce82e61d827c7dddd6ba15075bde161b313a34c71baa10455fb0d142c36577e,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,10,18 23 25 31 46,11 12,1,1,-0.5968094809550073,40.0,98.01949972624524,54.285714285714285,2065400735527df77211eed0f547a21f5b24550fee6c6398a99aec7198172071,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,11,13 16 37 47 50,3 12,0,1,-0.5968094809550073,40.0,99.79403808964744,62.857142857142854,17c4a8914541a333b537ba07a2844a1995a363a77f77a4f8afa8a00d22ce8f33,observed,synthetic_forward_replay
5,2025-10-08,frequency,6,12,3 13 17 24 50,4 7,0,1,-0.5968094809550073,40.0,95.2057380125622,71.42857142857142,5998d680f8208ff7a41556a7a5243b0c5c2063941586df563221edff39e6a1a2,observed,synthetic_forward_replay
5,2025-10-08,unpopularity,1,1,40 44 45 48 50,6 10,1,0,0.1942031145369949,100.0,99.99963526701366,51.42857142857142,7cabb94bf21736513cf27f5153a5cf7ee745240ec25021f591d7ea8f4f5e9080,observed,synthetic_forward_replay
